기준년월,기준년,기준월,시도코드,시도명,상영영화수,영화관람객수,지출금액,인구당영화관람객수,영화관람객수점수,지출금액점수,종합점수,기준상영영화수,기준영화관람객수,기준지출금액
202012,2020,12,30,대전시,114,52531,462731870.0,35.88472,14.11293,11.73227,12.9226,234.58333,2410351.25,25540506805.66667
202012,2020,12,31,울산시,88,26646,243899880.0,23.45563,9.22476,7.96866,8.59671,234.58333,2410351.25,25540506805.66667
202012,2020,12,36,세종시,53,8773,71095130.0,24.65496,9.69643,7.41574,8.55609,234.58333,2410351.25,25540506805.66667
202012,2020,12,41,경기도,149,300173,2653002220.0,22.3559,8.79225,7.33359,8.06292,234.58333,2410351.25,25540506805.66667
202012,2020,12,43,충청북도,95,28485,242962210.0,17.79382,6.99805,5.63314,6.31559,234.58333,2410351.25,25540506805.66667
202012,2020,12,44,충청남도,146,41793,355559820.0,19.70412,7.74934,6.22192,6.98563,234.58333,2410351.25,25540506805.66667
202012,2020,12,45,전라북도,109,38218,325883840.0,21.18392,8.33133,6.7044,7.51786,234.58333,2410351.25,25540506805.66667
202012,2020,12,46,전라남도,61,28287,229804690.0,15.27748,6.00841,4.60662,5.30751,234.58333,2410351.25,25540506805.66667
202012,2020,12,47,경상북도,101,37489,315772960.0,14.20349,5.58602,4.44043,5.01322,234.58333,2410351.25,25540506805.66667
202012,2020,12,48,경상남도,128,62984,535385220.0,18.85627,7.41589,5.94909,6.68249,234.58333,2410351.25,25540506805.66667
202012,2020,12,50,제주도,58,15151,130612730.0,22.45807,8.83243,7.1858,8.00912,234.58333,2410351.25,25540506805.66667
202012,2020,12,51,강원도,91,23973,203385690.0,15.53823,6.11096,4.89281,5.50188,234.58333,2410351.25,25540506805.66667
202101,2021,1,0,전국,382,1786117,15793377040.0,34.46377,13.55409,11.31062,12.43236,234.58333,2410351.25,25540506805.66667
202101,2021,1,11,서울시,275,590817,5318627980.0,61.17404,24.05885,20.4396,22.24923,234.58333,2410351.25,25540506805.66667
202101,2021,1,26,부산시,137,119288,1014291820.0,35.19455,13.8415,11.10709,12.47429,234.58333,2410351.25,25540506805.66667
202101,2021,1,27,대구시,110,88474,768462800.0,36.62287,14.40324,11.80642,13.10483,234.58333,2410351.25,25540506805.66667
202101,2021,1,28,인천시,93,83502,745635540.0,28.37837,11.1608,9.40537,10.28308,234.58333,2410351.25,25540506805.66667
202101,2021,1,29,광주시,87,51066,442468160.0,35.23944,13.85915,11.33281,12.59598,234.58333,2410351.25,25540506805.66667
202101,2021,1,30,대전시,89,65470,577949060.0,44.74161,17.59622,14.65944,16.12783,234.58333,2410351.25,25540506805.66667
202101,2021,1,31,울산시,72,34016,294197710.0,29.96028,11.78294,9.61746,10.7002,234.58333,2410351.25,25540506805.66667
202101,2021,1,36,세종시,53,13232,111203740.0,36.97422,14.54142,11.53324,13.03733,234.58333,2410351.25,25540506805.66667
202101,2021,1,41,경기도,127,425861,3822158100.0,31.66371,12.45287,10.54778,11.50033,234.58333,2410351.25,25540506805.66667
202101,2021,1,43,충청북도,72,33981,292469710.0,21.24267,8.35443,6.78598,7.5702,234.58333,2410351.25,25540506805.66667
202101,2021,1,44,충청남도,109,51795,450478930.0,24.43348,9.60933,7.88734,8.74834,234.58333,2410351.25,25540506805.66667
202101,2021,1,45,전라북도,87,47056,403111270.0,26.10237,10.26568,8.29943,9.28256,234.58333,2410351.25,25540506805.66667
202101,2021,1,46,전라남도,43,28938,239470560.0,15.6373,6.14992,4.80291,5.47641,234.58333,2410351.25,25540506805.66667
202101,2021,1,47,경상북도,78,32390,281311430.0,12.27992,4.82951,3.9585,4.39401,234.58333,2410351.25,25540506805.66667
202101,2021,1,48,경상남도,105,68928,593823920.0,20.64704,8.12018,6.60204,7.36111,234.58333,2410351.25,25540506805.66667
202101,2021,1,50,제주도,55,18747,161143140.0,27.78918,10.92908,8.86573,9.8974,234.58333,2410351.25,25540506805.66667
202101,2021,1,51,강원도,72,32556,276573170.0,21.117,8.30501,6.6584,7.4817,234.58333,2410351.25,25540506805.66667
202102,2021,2,0,전국,385,3111920,28738934810.0,60.04769,23.61587,20.58245,22.09916,234.58333,2410351.25,25540506805.66667
202102,2021,2,11,서울시,274,923216,8627546660.0,95.68387,37.63106,33.18802,35.40954,234.58333,2410351.25,25540506805.66667
202102,2021,2,26,부산시,168,230308,2078967390.0,67.98236,26.73647,22.77684,24.75665,234.58333,2410351.25,25540506805.66667
202102,2021,2,27,대구시,131,155760,1413295550.0,64.54524,25.3847,21.73701,23.56085,234.58333,2410351.25,25540506805.66667
202102,2021,2,28,인천시,118,151116,1423811050.0,51.37021,20.20315,17.96436,19.08376,234.58333,2410351.25,25540506805.66667
202102,2021,2,29,광주시,107,95372,865420370.0,65.86678,25.90444,22.18356,24.044,234.58333,2410351.25,25540506805.66667
202102,2021,2,30,대전시,109,114741,1057070790.0,78.47878,30.86455,26.83467,28.84961,234.58333,2410351.25,25540506805.66667
202102,2021,2,31,울산시,91,68130,630931390.0,60.13489,23.65017,20.66944,22.15981,234.58333,2410351.25,25540506805.66667
202102,2021,2,36,세종시,60,17385,154958140.0,48.34955,19.01517,15.99524,17.5052,234.58333,2410351.25,25540506805.66667
202102,2021,2,41,경기도,146,723821,6808620500.0,53.72877,21.13074,18.7583,19.94452,234.58333,2410351.25,25540506805.66667
202102,2021,2,43,충청북도,84,68034,613401590.0,42.5446,16.73217,14.23711,15.48464,234.58333,2410351.25,25540506805.66667
202102,2021,2,44,충청남도,143,97294,885399560.0,45.90331,18.0531,15.50443,16.77877,234.58333,2410351.25,25540506805.66667
202102,2021,2,45,전라북도,115,89605,791422330.0,49.7441,19.56363,16.30708,17.93535,234.58333,2410351.25,25540506805.66667
202102,2021,2,46,전라남도,63,53914,483660060.0,29.14593,11.46267,9.70455,10.58361,234.58333,2410351.25,25540506805.66667
202102,2021,2,47,경상북도,85,77315,686901510.0,29.32212,11.53196,9.66907,10.60051,234.58333,2410351.25,25540506805.66667
202102,2021,2,48,경상남도,106,146274,1318965460.0,43.84653,17.2442,14.67439,15.95929,234.58333,2410351.25,25540506805.66667
202102,2021,2,50,제주도,60,36035,326374430.0,53.37435,20.99135,17.94249,19.46692,234.58333,2410351.25,25540506805.66667
202102,2021,2,51,강원도,88,63600,572188030.0,41.27525,16.23295,13.78256,15.00776,234.58333,2410351.25,25540506805.66667
202103,2021,3,0,전국,458,3256510,30158665300.0,62.98139,24.76966,21.64864,23.20915,234.58333,2410351.25,25540506805.66667
202103,2021,3,11,서울시,312,1043482,9861709920.0,108.71321,42.75531,38.13363,40.44447,234.58333,2410351.25,25540506805.66667
202103,2021,3,26,부산시,177,234575,2103881320.0,69.55731,27.35587,23.15479,25.25533,234.58333,2410351.25,25540506805.66667
202103,2021,3,27,대구시,134,151139,1376907010.0,62.74257,24.67573,21.21529,22.94551,234.58333,2410351.25,25540506805.66667
202103,2021,3,28,인천시,143,154695,1453583670.0,52.68076,20.71857,18.37276,19.54566,234.58333,2410351.25,25540506805.66667
202103,2021,3,29,광주시,122,95359,862530420.0,65.97079,25.94534,22.14741,24.04638,234.58333,2410351.25,25540506805.66667
202103,2021,3,30,대전시,126,110023,1025199970.0,75.43764,29.66851,26.08986,27.87919,234.58333,2410351.25,25540506805.66667
202103,2021,3,31,울산시,101,64164,590426310.0,56.81981,22.3464,19.40585,20.87612,234.58333,2410351.25,25540506805.66667
202103,2021,3,36,세종시,60,18607,167190770.0,51.61987,20.30134,17.21517,18.75825,234.58333,2410351.25,25540506805.66667
202103,2021,3,41,경기도,163,763364,7188667270.0,56.68894,22.29493,19.81407,21.0545,234.58333,2410351.25,25540506805.66667
202103,2021,3,43,충청북도,96,71037,629359310.0,44.51738,17.50803,14.63869,16.07336,234.58333,2410351.25,25540506805.66667
202103,2021,3,44,충청남도,162,98635,901778400.0,46.61779,18.33409,15.819,17.07655,234.58333,2410351.25,25540506805.66667
202103,2021,3,45,전라북도,134,81088,722603290.0,45.1128,17.7422,14.92113,16.33167,234.58333,2410351.25,25540506805.66667
202103,2021,3,46,전라남도,73,58380,514103550.0,31.64552,12.44572,10.34326,11.39449,234.58333,2410351.25,25540506805.66667
202103,2021,3,47,경상북도,95,78292,689615310.0,29.70599,11.68293,9.71163,10.69728,234.58333,2410351.25,25540506805.66667
202103,2021,3,48,경상남도,123,132016,1173438860.0,39.63893,15.58941,13.07719,14.3333,234.58333,2410351.25,25540506805.66667
202103,2021,3,50,제주도,70,34733,314150120.0,51.53463,20.26781,17.30026,18.78404,234.58333,2410351.25,25540506805.66667
202103,2021,3,51,강원도,100,66921,583519800.0,43.55704,17.13035,14.09646,15.6134,234.58333,2410351.25,25540506805.66667
202104,2021,4,0,전국,488,2562285,23542365690.0,49.55863,19.49068,16.90054,18.19561,234.58333,2410351.25,25540506805.66667
202104,2021,4,11,서울시,366,803073,7343839770.0,83.75192,32.9384,28.42638,30.68239,234.58333,2410351.25,25540506805.66667
202104,2021,4,26,부산시,172,188236,1671041040.0,55.86129,21.96942,18.40577,20.1876,234.58333,2410351.25,25540506805.66667
202104,2021,4,27,대구시,112,126033,1151636980.0,52.37635,20.59885,17.76336,19.1811,234.58333,2410351.25,25540506805.66667
202104,2021,4,28,인천시,121,120878,1134382020.0,41.16798,16.19076,14.33937,15.26507,234.58333,2410351.25,25540506805.66667
202104,2021,4,29,광주시,108,84659,765585110.0,58.59618,23.04502,19.66746,21.35624,234.58333,2410351.25,25540506805.66667
202104,2021,4,30,대전시,106,83428,774697600.0,57.23581,22.51,19.72635,21.11818,234.58333,2410351.25,25540506805.66667
202104,2021,4,31,울산시,83,46642,429621380.0,41.34332,16.25972,14.13424,15.19698,234.58333,2410351.25,25540506805.66667
202104,2021,4,36,세종시,52,13346,122034480.0,36.92902,14.52364,12.53308,13.52836,234.58333,2410351.25,25540506805.66667
202104,2021,4,41,경기도,169,582159,5501518660.0,43.18752,16.98502,15.14809,16.06655,234.58333,2410351.25,25540506805.66667
202104,2021,4,43,충청북도,88,58340,533248190.0,36.54695,14.37338,12.3986,13.38599,234.58333,2410351.25,25540506805.66667
202104,2021,4,44,충청남도,152,77374,724811770.0,36.55835,14.37786,12.71087,13.54437,234.58333,2410351.25,25540506805.66667
202104,2021,4,45,전라북도,127,61294,541227240.0,34.12177,13.41959,11.18283,12.30121,234.58333,2410351.25,25540506805.66667
202104,2021,4,46,전라남도,58,51424,472277380.0,27.88496,10.96675,9.50517,10.23596,234.58333,2410351.25,25540506805.66667
202104,2021,4,47,경상북도,83,69453,625460290.0,26.34892,10.36264,8.80704,9.58484,234.58333,2410351.25,25540506805.66667
202104,2021,4,48,경상남도,125,112928,1007428380.0,33.91615,13.33872,11.22995,12.28434,234.58333,2410351.25,25540506805.66667
202104,2021,4,50,제주도,53,31113,285416190.0,46.1286,18.1417,15.706,16.92385,234.58333,2410351.25,25540506805.66667
202104,2021,4,51,강원도,85,51905,458139210.0,33.78847,13.28851,11.06918,12.17884,234.58333,2410351.25,25540506805.66667
202105,2021,5,0,전국,433,4379476,41071280050.0,84.73722,33.32591,29.49503,31.41047,234.58333,2410351.25,25540506805.66667
202105,2021,5,11,서울시,313,1243941,11742696610.0,129.91069,51.09197,45.51678,48.30437,234.58333,2410351.25,25540506805.66667
202105,2021,5,26,부산시,158,322045,2941836720.0,95.63797,37.61301,32.42582,35.01941,234.58333,2410351.25,25540506805.66667
202105,2021,5,27,대구시,113,226028,2094005080.0,94.06311,36.99364,32.34397,34.66881,234.58333,2410351.25,25540506805.66667
202105,2021,5,28,인천시,115,215936,2078520830.0,73.53812,28.92146,26.27244,27.59695,234.58333,2410351.25,25540506805.66667
202105,2021,5,29,광주시,96,138186,1264816170.0,95.75277,37.65816,32.52919,35.09368,234.58333,2410351.25,25540506805.66667
202105,2021,5,30,대전시,93,155331,1471842410.0,106.59838,41.92358,37.48973,39.70665,234.58333,2410351.25,25540506805.66667
202105,2021,5,31,울산시,78,79733,752267020.0,70.73702,27.81983,24.77075,26.29529,234.58333,2410351.25,25540506805.66667
202105,2021,5,36,세종시,52,26095,236288530.0,72.07847,28.3474,24.2242,26.2858,234.58333,2410351.25,25540506805.66667
202105,2021,5,41,경기도,144,1050724,10087579360.0,77.8954,30.63512,27.75675,29.19593,234.58333,2410351.25,25540506805.66667
202105,2021,5,43,충청북도,82,112738,1047256580.0,70.5956,27.76421,24.33991,26.05206,234.58333,2410351.25,25540506805.66667
202105,2021,5,44,충청남도,145,147333,1378068690.0,69.58664,27.3674,24.15768,25.76254,234.58333,2410351.25,25540506805.66667
202105,2021,5,45,전라북도,111,119568,1081888810.0,66.6235,26.20205,22.37452,24.28828,234.58333,2410351.25,25540506805.66667
202105,2021,5,46,전라남도,61,76728,712023120.0,41.64516,16.37843,14.34377,15.3611,234.58333,2410351.25,25540506805.66667
202105,2021,5,47,경상북도,86,130766,1176001040.0,49.6531,19.52783,16.57364,18.05073,234.58333,2410351.25,25540506805.66667
202105,2021,5,48,경상남도,110,203727,1826681670.0,61.22896,24.08045,20.37651,22.22848,234.58333,2410351.25,25540506805.66667
202105,2021,5,50,제주도,48,42283,396003970.0,62.6529,24.64047,21.77878,23.20962,234.58333,2410351.25,25540506805.66667
202105,2021,5,51,강원도,90,88314,783503440.0,57.51515,22.61987,18.93879,20.77933,234.58333,2410351.25,25540506805.66667
202106,2021,6,0,전국,414,4927990,47026572590.0,95.36987,37.50757,33.77873,35.64315,234.58333,2410351.25,25540506805.66667
202106,2021,6,11,서울시,272,1435887,13844462620.0,150.10333,59.03344,53.71613,56.37479,234.58333,2410351.25,25540506805.66667
202106,2021,6,26,부산시,138,355127,3334804830.0,105.55565,41.51349,36.78975,39.15162,234.58333,2410351.25,25540506805.66667
202106,2021,6,27,대구시,107,227253,2132342170.0,94.78172,37.27626,33.00885,35.14255,234.58333,2410351.25,25540506805.66667
202106,2021,6,28,인천시,104,248425,2412978130.0,84.60284,33.27306,30.50012,31.88659,234.58333,2410351.25,25540506805.66667
202106,2021,6,29,광주시,87,166984,1527200540.0,115.74834,45.52212,39.29113,42.40663,234.58333,2410351.25,25540506805.66667
202106,2021,6,30,대전시,90,174839,1682760930.0,120.07291,47.22291,42.89313,45.05802,234.58333,2410351.25,25540506805.66667
202106,2021,6,31,울산시,65,94428,898519190.0,83.83398,32.97068,29.60774,31.28921,234.58333,2410351.25,25540506805.66667
202106,2021,6,36,세종시,38,27131,255064750.0,74.74208,29.39496,26.08005,27.7375,234.58333,2410351.25,25540506805.66667
202106,2021,6,41,경기도,132,1167003,11391930650.0,86.44026,33.99569,31.31843,32.65706,234.58333,2410351.25,25540506805.66667
202106,2021,6,43,충청북도,70,119744,1137332710.0,74.95698,29.47948,26.42436,27.95192,234.58333,2410351.25,25540506805.66667
202106,2021,6,44,충청남도,135,156735,1508364080.0,74.02239,29.11192,26.44002,27.77597,234.58333,2410351.25,25540506805.66667
202106,2021,6,45,전라북도,105,141923,1295853720.0,79.0946,31.10675,26.80455,28.95565,234.58333,2410351.25,25540506805.66667
202106,2021,6,46,전라남도,58,92188,861330710.0,50.07711,19.69459,17.36574,18.53017,234.58333,2410351.25,25540506805.66667
202106,2021,6,47,경상북도,129,146300,1342528640.0,55.57664,21.85748,18.9291,20.39329,234.58333,2410351.25,25540506805.66667
202106,2021,6,48,경상남도,98,225970,2034252530.0,67.94374,26.72127,22.70189,24.71158,234.58333,2410351.25,25540506805.66667
202106,2021,6,50,제주도,43,48567,466289400.0,71.91989,28.28504,25.62842,26.95673,234.58333,2410351.25,25540506805.66667
202106,2021,6,51,강원도,75,99486,900556990.0,64.78936,25.4807,21.76765,23.62417,234.58333,2410351.25,25540506805.66667
202107,2021,7,0,전국,406,6976451,68341733480.0,135.01527,53.09953,49.08999,51.09476,234.58333,2410351.25,25540506805.66667
202107,2021,7,11,서울시,280,1750019,17501303310.0,183.09175,72.0073,67.96025,69.98378,234.58333,2410351.25,25540506805.66667
202107,2021,7,26,부산시,113,526489,5179090830.0,156.61014,61.59247,57.17981,59.38614,234.58333,2410351.25,25540506805.66667
202107,2021,7,27,대구시,83,368398,3566350100.0,153.77153,60.47609,55.25114,57.86361,234.58333,2410351.25,25540506805.66667
202107,2021,7,28,인천시,86,326423,3280554250.0,111.12499,43.70383,41.45117,42.5775,234.58333,2410351.25,25540506805.66667
202107,2021,7,29,광주시,90,254891,2416597380.0,176.70307,69.49472,62.18025,65.83749,234.58333,2410351.25,25540506805.66667
202107,2021,7,30,대전시,74,247165,2463756380.0,169.83783,66.79473,62.83531,64.81502,234.58333,2410351.25,25540506805.66667
202107,2021,7,31,울산시,58,154758,1509747410.0,137.47383,54.06644,49.77712,51.92178,234.58333,2410351.25,25540506805.66667
202107,2021,7,36,세종시,32,53401,525013930.0,146.55948,57.63969,53.48031,55.56,234.58333,2410351.25,25540506805.66667
202107,2021,7,41,경기도,103,1620411,16118604430.0,119.91615,47.16126,44.27295,45.71711,234.58333,2410351.25,25540506805.66667
202107,2021,7,43,충청북도,70,201122,1932100530.0,125.89789,49.51379,44.88975,47.20177,234.58333,2410351.25,25540506805.66667
202107,2021,7,44,충청남도,98,245253,2383783480.0,115.78341,45.53592,41.76932,43.65262,234.58333,2410351.25,25540506805.66667
202107,2021,7,45,전라북도,98,235954,2217977740.0,131.53115,51.72927,45.88989,48.80958,234.58333,2410351.25,25540506805.66667
202107,2021,7,46,전라남도,55,151292,1390572390.0,82.23741,32.34277,28.0547,30.19873,234.58333,2410351.25,25540506805.66667
202107,2021,7,47,경상북도,116,249356,2346776630.0,94.75276,37.26487,33.09805,35.18146,234.58333,2410351.25,25540506805.66667
202107,2021,7,48,경상남도,93,350255,3261339680.0,105.34825,41.43192,36.40806,38.91999,234.58333,2410351.25,25540506805.66667
202107,2021,7,50,제주도,27,85720,822787900.0,126.828,49.87959,45.18345,47.53152,234.58333,2410351.25,25540506805.66667
202107,2021,7,51,강원도,68,155544,1425377110.0,101.2564,39.82265,34.43956,37.13111,234.58333,2410351.25,25540506805.66667
202108,2021,8,0,전국,380,7910082,76386142710.0,153.08933,60.20778,54.87027,57.53903,234.58333,2410351.25,25540506805.66667
202108,2021,8,11,서울시,259,1900023,18333416000.0,198.95056,78.24433,71.25056,74.74745,234.58333,2410351.25,25540506805.66667
202108,2021,8,26,부산시,119,531621,5204523980.0,158.24281,62.23458,57.49915,59.86686,234.58333,2410351.25,25540506805.66667
202108,2021,8,27,대구시,78,416196,4034450940.0,173.87679,68.38319,62.55855,65.47087,234.58333,2410351.25,25540506805.66667
202108,2021,8,28,인천시,77,392546,3906878030.0,133.59043,52.53916,49.34842,50.94379,234.58333,2410351.25,25540506805.66667
202108,2021,8,29,광주시,70,315681,2963868050.0,218.92342,86.09937,76.28887,81.19412,234.58333,2410351.25,25540506805.66667
202108,2021,8,30,대전시,78,259527,2540629230.0,178.40843,70.16542,64.82353,67.49447,234.58333,2410351.25,25540506805.66667
202108,2021,8,31,울산시,43,191706,1841233480.0,170.48732,67.05016,60.77484,63.9125,234.58333,2410351.25,25540506805.66667
202108,2021,8,36,세종시,22,54936,544902460.0,150.38228,59.14314,55.36266,57.2529,234.58333,2410351.25,25540506805.66667
202108,2021,8,41,경기도,103,1868941,18435640190.0,138.12781,54.32364,50.57109,52.44737,234.58333,2410351.25,25540506805.66667
202108,2021,8,43,충청북도,65,225747,2167902100.0,141.34108,55.58737,50.37843,52.9829,234.58333,2410351.25,25540506805.66667
202108,2021,8,44,충청남도,98,291516,2843786720.0,137.6255,54.12609,49.83014,51.97811,234.58333,2410351.25,25540506805.66667
202108,2021,8,45,전라북도,86,281779,2636035620.0,157.20099,61.82484,54.58289,58.20386,234.58333,2410351.25,25540506805.66667
202108,2021,8,46,전라남도,43,192031,1779503000.0,104.45818,41.08187,35.92761,38.50474,234.58333,2410351.25,25540506805.66667
202108,2021,8,47,경상북도,89,303660,2840221620.0,115.44893,45.40437,40.07865,42.74151,234.58333,2410351.25,25540506805.66667
202108,2021,8,48,경상남도,61,398636,3690052280.0,119.98532,47.18847,41.22329,44.20588,234.58333,2410351.25,25540506805.66667
202108,2021,8,50,제주도,25,90185,865186400.0,133.43286,52.47718,47.51128,49.99423,234.58333,2410351.25,25540506805.66667
202108,2021,8,51,강원도,59,195351,1757912610.0,127.15929,50.00988,42.47059,46.24024,234.58333,2410351.25,25540506805.66667
202109,2021,9,0,전국,419,5412319,52212487313.0,104.75249,41.19762,37.50714,39.35238,234.58333,2410351.25,25540506805.66667
202109,2021,9,11,서울시,282,1453633,13900169643.0,152.33641,59.91167,54.06642,56.98905,234.58333,2410351.25,25540506805.66667
202109,2021,9,26,부산시,124,401784,3919584590.0,119.62261,47.04582,43.3131,45.17946,234.58333,2410351.25,25540506805.66667
202109,2021,9,27,대구시,98,269257,2613343010.0,112.52861,44.25585,40.53694,42.39639,234.58333,2410351.25,25540506805.66667
202109,2021,9,28,인천시,104,264591,2639351380.0,89.94203,35.37288,33.29993,34.33641,234.58333,2410351.25,25540506805.66667
202109,2021,9,29,광주시,84,187219,1781410450.0,129.75845,51.0321,45.82561,48.42885,234.58333,2410351.25,25540506805.66667
202109,2021,9,30,대전시,95,196766,1942533650.0,135.22897,53.18357,49.55036,51.36696,234.58333,2410351.25,25540506805.66667
202109,2021,9,31,울산시,60,114802,1099917590.0,102.20648,40.19631,36.34525,38.27078,234.58333,2410351.25,25540506805.66667
202109,2021,9,36,세종시,27,31712,309036260.0,86.51244,34.02407,31.29125,32.65766,234.58333,2410351.25,25540506805.66667
202109,2021,9,41,경기도,127,1266097,12495145690.0,93.49213,36.76908,34.24585,35.50747,234.58333,2410351.25,25540506805.66667
202109,2021,9,43,충청북도,78,145597,1397051020.0,91.18248,35.86073,32.47355,34.16714,234.58333,2410351.25,25540506805.66667
202109,2021,9,44,충청남도,112,178676,1745832770.0,84.35681,33.1763,30.59251,31.8844,234.58333,2410351.25,25540506805.66667
202109,2021,9,45,전라북도,99,157021,1469659920.0,87.66687,34.47809,30.45462,32.46635,234.58333,2410351.25,25540506805.66667
202109,2021,9,46,전라남도,53,117676,1066854040.0,64.10451,25.21136,21.5707,23.39103,234.58333,2410351.25,25540506805.66667
202109,2021,9,47,경상북도,107,191245,1783108530.0,72.76255,28.61644,25.17991,26.89817,234.58333,2410351.25,25540506805.66667
202109,2021,9,48,경상남도,86,262943,2440863930.0,79.21709,31.15492,27.29351,29.22422,234.58333,2410351.25,25540506805.66667
202109,2021,9,50,제주도,32,56238,537252500.0,83.18259,32.71449,29.4944,31.10445,234.58333,2410351.25,25540506805.66667
202109,2021,9,51,강원도,70,117062,1071372340.0,76.1743,29.95823,25.87567,27.91695,234.58333,2410351.25,25540506805.66667
202110,2021,10,0,전국,427,5192139,50827351270.0,100.50153,39.52578,36.51593,38.02085,234.58333,2410351.25,25540506805.66667
202110,2021,10,11,서울시,231,1487988,14760470820.0,156.09748,61.39085,57.47186,59.43135,234.58333,2410351.25,25540506805.66667
202110,2021,10,26,부산시,119,365242,3555728210.0,108.82245,42.79827,39.32103,41.05965,234.58333,2410351.25,25540506805.66667
202110,2021,10,27,대구시,105,236658,2298567800.0,98.99022,38.9314,35.68511,37.30825,234.58333,2410351.25,25540506805.66667
202110,2021,10,28,인천시,102,246776,2482351640.0,83.79465,32.95521,31.28493,32.12007,234.58333,2410351.25,25540506805.66667
202110,2021,10,29,광주시,97,172757,1634994820.0,119.76604,47.10222,42.07004,44.58613,234.58333,2410351.25,25540506805.66667
202110,2021,10,30,대전시,99,181490,1808811400.0,124.80161,49.08264,46.16569,47.62417,234.58333,2410351.25,25540506805.66667
202110,2021,10,31,울산시,74,106982,1053742970.0,95.3013,37.4806,34.84026,36.16043,234.58333,2410351.25,25540506805.66667
202110,2021,10,36,세종시,32,29726,289599440.0,80.71664,31.74467,29.18656,30.46561,234.58333,2410351.25,25540506805.66667
202110,2021,10,41,경기도,136,1242994,12441140230.0,91.73674,36.07871,34.07948,35.0791,234.58333,2410351.25,25540506805.66667
202110,2021,10,43,충청북도,74,128829,1208657520.0,80.67201,31.72712,28.09125,29.90918,234.58333,2410351.25,25540506805.66667
202110,2021,10,44,충청남도,123,165755,1611215530.0,78.22407,30.76438,28.22188,29.49313,234.58333,2410351.25,25540506805.66667
202110,2021,10,45,전라북도,132,146138,1378450500.0,81.65183,32.11247,28.58594,30.3492,234.58333,2410351.25,25540506805.66667
202110,2021,10,46,전라남도,62,111680,992078050.0,60.87255,23.94028,20.07014,22.00521,234.58333,2410351.25,25540506805.66667
202110,2021,10,47,경상북도,107,163379,1541104730.0,62.17034,24.45068,21.76596,23.10832,234.58333,2410351.25,25540506805.66667
202110,2021,10,48,경상남도,118,237693,2217614490.0,71.63396,28.17258,24.80545,26.48902,234.58333,2410351.25,25540506805.66667
202110,2021,10,50,제주도,33,54188,520769300.0,80.09235,31.49914,28.56879,30.03397,234.58333,2410351.25,25540506805.66667
202110,2021,10,51,강원도,67,113864,1032053820.0,74.04744,29.12177,24.91062,27.01619,234.58333,2410351.25,25540506805.66667
202111,2021,11,0,전국,557,6512815,65932033239.0,126.08856,49.58878,47.37639,48.48258,234.58333,2410351.25,25540506805.66667
202111,2021,11,11,서울시,340,1857789,19203438690.0,195.12787,76.74093,74.86184,75.80138,234.58333,2410351.25,25540506805.66667
202111,2021,11,26,부산시,139,446025,4452841410.0,132.9978,52.30608,49.28117,50.79363,234.58333,2410351.25,25540506805.66667
202111,2021,11,27,대구시,107,303815,3000372000.0,127.21346,50.03119,46.62915,48.33017,234.58333,2410351.25,25540506805.66667
202111,2021,11,28,인천시,109,330352,3390512350.0,112.12364,44.09658,42.71143,43.40401,234.58333,2410351.25,25540506805.66667
202111,2021,11,29,광주시,96,210988,2177464350.0,146.30223,57.53852,56.0406,56.78956,234.58333,2410351.25,25540506805.66667
202111,2021,11,30,대전시,114,228153,2383165750.0,156.94911,61.72578,60.84789,61.28683,234.58333,2410351.25,25540506805.66667
202111,2021,11,31,울산시,63,133935,1326391620.0,119.31902,46.92642,43.85771,45.39206,234.58333,2410351.25,25540506805.66667
202111,2021,11,36,세종시,33,38858,392621960.0,105.1737,41.36327,39.44208,40.40268,234.58333,2410351.25,25540506805.66667
202111,2021,11,41,경기도,149,1554564,16084674289.0,114.6605,45.09429,44.03278,44.56353,234.58333,2410351.25,25540506805.66667
202111,2021,11,43,충청북도,85,165812,1621476420.0,103.82594,40.83322,37.68418,39.2587,234.58333,2410351.25,25540506805.66667
202111,2021,11,44,충청남도,144,216790,2105274880.0,102.28216,40.22607,36.86617,38.54612,234.58333,2410351.25,25540506805.66667
202111,2021,11,45,전라북도,129,180562,1733217000.0,100.95068,39.70242,35.96619,37.8343,234.58333,2410351.25,25540506805.66667
202111,2021,11,46,전라남도,57,138605,1330432550.0,75.58085,29.72484,26.92677,28.32581,234.58333,2410351.25,25540506805.66667
202111,2021,11,47,경상북도,101,196645,1878265710.0,74.84202,29.43427,26.5325,27.98338,234.58333,2410351.25,25540506805.66667
202111,2021,11,48,경상남도,132,283979,2728810920.0,85.6296,33.67686,30.54005,32.10845,234.58333,2410351.25,25540506805.66667
202111,2021,11,50,제주도,34,67428,669994400.0,99.63237,39.18395,36.7443,37.96412,234.58333,2410351.25,25540506805.66667
202111,2021,11,51,강원도,87,158515,1453078940.0,103.04738,40.52702,35.0602,37.79361,234.58333,2410351.25,25540506805.66667
202112,2021,12,0,전국,467,8502983,84508044908.0,164.66265,64.7594,60.74078,62.75009,234.58333,2410351.25,25540506805.66667
202112,2021,12,11,서울시,293,2443263,24852488420.0,256.92979,101.04671,97.00021,99.02346,234.58333,2410351.25,25540506805.66667
202112,2021,12,26,부산시,138,558117,5470139060.0,166.58319,65.51472,60.59864,63.05668,234.58333,2410351.25,25540506805.66667
